Id,uid,Timestamp,Identifier,Question,Status,Concept Id,uid (from Concept Id),concept id UID,Activity Mastery History,Activity Mastery,Training Session Activities,AnswerId,Answer (from AnswerId),Correct (from AnswerId),respuesta correcta Texto,Id (from AnswerId),Module Id (from Topic Id) (from Concept Id),Topic Id (from Concept Id),Modules User Saved,CorrectAnswer,videoFeedBack,feedbackText
262153,recK7ySVOWOG5mnVJ,2020-02-28 22:58,A-AA20,Mark Heard is a Production _______ on the Production team.,active,113776,recB1eucUltOXArh1,recK7ySVOWOG5mnVJ,,45,,,,,,,3483,13753,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262154,recpzOqX84pROuyPi,2020-02-28 22:58,A-AA21,Which of the following is Mark Heard’s favorite book?,active,113776,recB1eucUltOXArh1,recpzOqX84pROuyPi,,46,,,,,,,3483,13753,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262156,recyDayrSBucmmUAT,2020-02-28 22:58,A-AA23,"Which of your teammates is shown below?

",active,113776,recB1eucUltOXArh1,recyDayrSBucmmUAT,,47,,,,,,,3483,13753,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262159,reclLicwNBYEQgstK,2020-02-28 22:58,A-AA25,Mika Wegner works on the Production team as a _______.,active,113777,recX6Skj6g8H2PdyV,reclLicwNBYEQgstK,,48,,,,,,,3483,13753,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262160,recxDvYUNFcVWjIC6,2020-02-28 22:58,A-AA26,What does Mika Wegner collect?,active,113777,recX6Skj6g8H2PdyV,recxDvYUNFcVWjIC6,,49,,,,,,,3483,13753,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262161,rec1laMZDi1xh2LcR,2020-02-28 22:58,A-AA29,"Which of your teammates is shown below?

",active,113777,recX6Skj6g8H2PdyV,rec1laMZDi1xh2LcR,,50,,,,,,,3483,13753,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262183,recadQGyhA4FTs4tz,2020-02-28 22:58,A-AA50,Michael Pesina is an _______ on the Human Resources team.,active,113769,recqfibBF7VRV9pd9,recadQGyhA4FTs4tz,,51,,,,,,,3483,13754,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262184,recrhB1740hhxTBFo,2020-02-28 22:58,A-AA51,Michael Pesina is vegan and has been since he was 16 years old.,active,113769,recqfibBF7VRV9pd9,recrhB1740hhxTBFo,,"52,963",,,,,,,3483,13754,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262186,recluEfT3pgE5cQ9N,2020-02-28 22:58,A-AA52,Which of the following is Michael Pesina?,active,113769,recqfibBF7VRV9pd9,recluEfT3pgE5cQ9N,,53,,,,,,,3483,13754,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262177,recgJqY8SOdudKrbl,2020-02-28 22:58,A-AA45,Justin Munroe works on the Sales team.,active,113770,rec3TXYTTABz6q0mB,recgJqY8SOdudKrbl,,54,,,,,,,3483,13754,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262178,reccU6s8It7NG9Ptx,2020-02-28 22:58,A-AA49,"During his high school senior year, Justin Munroe was a barista at  _______.",active,113770,rec3TXYTTABz6q0mB,reccU6s8It7NG9Ptx,,55,,,,,,,3483,13754,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262179,recx4DVRMlTHqBXPX,2020-02-28 22:58,A-AA44,Which of the following is Justin Munroe’s department?,active,113770,rec3TXYTTABz6q0mB,recx4DVRMlTHqBXPX,,"56,962,1764",,,,,,,3483,13754,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262180,recerEpG7GqgUDAHY,2020-02-28 22:58,A-AA46,Karen Decosta is a Manager on the _______ team.,active,113771,recGRQUTOo37o2w3s,recerEpG7GqgUDAHY,,57,,,,,,,3483,13754,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262181,recJtCMPM2oSru8D6,2020-02-28 22:58,A-AA48,"Karen Decosta speaks fluent:
A. Italian
B. Spanish
C. French
",active,113771,recGRQUTOo37o2w3s,recJtCMPM2oSru8D6,,58,,,,,,,3483,13754,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262182,recxXTvJQTRP2kxNh,2020-02-28 22:58,A-AA47,Which degree did Karen Decosta start before changing career paths?,active,113771,recGRQUTOo37o2w3s,recxXTvJQTRP2kxNh,,59,,,,,,,3483,13754,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262185,rec1knacR2GDtZpq9,2020-02-28 22:58,A-AA54,In which field did Linda Diehm start her career?,active,113772,rec2j7Ll9nwtkhcIx,rec1knacR2GDtZpq9,,"60,964",,,,,,,3483,13754,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262187,rectvhLOnJoSW3YGU,2020-02-28 22:58,A-AA53,Linda Diehm has a twin sister.,active,113772,rec2j7Ll9nwtkhcIx,rectvhLOnJoSW3YGU,,"61,965",,,,,,,3483,13754,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262188,recjioCmO9gR2cO3S,2020-02-28 22:58,A-AA55,"Which of your teammates is shown below?

",active,113772,rec2j7Ll9nwtkhcIx,recjioCmO9gR2cO3S,,62,,,,,,,3483,13754,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262189,recj3BZALmNYyl6SY,2020-02-28 22:58,A-AA58,How many children does Stephanie Guilbert have?,active,113773,recrIw3Ws6uii2Nsl,recj3BZALmNYyl6SY,,"63,1765",,,,,,,3483,13754,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262190,recljEi3m9iAhMIee,2020-02-28 22:58,A-AA56,Stephanie Guilbert is an HR _______ on the Human Resources team.,active,113773,recrIw3Ws6uii2Nsl,recljEi3m9iAhMIee,,64,,,,,,,3483,13754,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262191,recLyYFvBMdNfVeGP,2020-02-28 22:58,A-AA57,"Which of the following teammates is shown below?

",active,113773,recrIw3Ws6uii2Nsl,recLyYFvBMdNfVeGP,,65,,,,,,,3483,13754,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262136,recXc7BiAp7UvCU8c,2020-02-28 22:58,A-AA02,"Annalee Kindrick works on the _______ team.

",active,113759,rectFFatMByv06Xxq,recXc7BiAp7UvCU8c,,"66,2722",,,,,,,3483,13755,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262138,recYs6lEoZr5dhDdB,2020-02-28 22:58,A-AA08,"Annalee Kindrick is currently studying ________.

",active,113759,rectFFatMByv06Xxq,recYs6lEoZr5dhDdB,,67,,,,,,,3483,13755,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
262139,rec28GCzPe6vvI4yN,2020-02-28 22:58,A-AA07,"Which language can Annalee Kindrick read and understand?

",active,113759,rectFFatMByv06Xxq,rec28GCzPe6vvI4yN,,"68,2723",,,,,,,3483,13755,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
